Date,equal_weight,classical_markowitz,robust_markowitz
2022-12-12,1.4843081395327167,1.0921533603573252,0.9360356261062576
2022-12-13,1.4984601302253149,1.1017079133266798,0.9384817613169418
2022-12-14,1.4940641051218764,1.0945165392828704,0.9369339967760035
2022-12-15,1.4691502470916233,1.088468245326471,0.9345040669166075
2022-12-16,1.4571445925655353,1.0776919058694874,0.9322583148976186
2022-12-19,1.448928372950409,1.0731396540474543,0.9307323800274553
2022-12-20,1.449751928368512,1.0716020685896759,0.9311512187382293
2022-12-21,1.4670320594601933,1.0848009482154815,0.9366004179500894
2022-12-22,1.453378935913206,1.0731017152747515,0.9351078074077276
2022-12-23,1.4598034230315053,1.0806016030668655,0.9364313657274619
2022-12-27,1.4597585012861332,1.0882974447746465,0.936353305907964
2022-12-28,1.4431346167055223,1.0805988087863865,0.9366399228188624
2022-12-29,1.46277397613606,1.0847443597934925,0.939070081890577
2022-12-30,1.4563812088174313,1.0854871321491173,0.9382814166659841
2023-01-03,1.455630743581583,1.0674106519489879,0.9335695441329739
2023-01-04,1.4714587204290321,1.0504226262861147,0.9298013184347735
2023-01-05,1.458793655997811,1.0393070354604106,0.9274094603330839
2023-01-06,1.4874165465688236,1.049407860349564,0.9324897624921795
2023-01-09,1.4903287294083032,1.0491929980197396,0.9330034819838884
2023-01-10,1.4954725106832913,1.0450030954923255,0.9320796461771719
2023-01-11,1.5101245738801614,1.0522401022696704,0.9338891121645494
2023-01-12,1.522897402644305,1.064526081967398,0.9406899146300517
2023-01-13,1.5266635666501205,1.0696250109743242,0.9412977221982362
2023-01-17,1.5252863256266864,1.0830616002255942,0.9446726178142634
2023-01-18,1.5121646896931653,1.0699108772537225,0.9431472632221712
2023-01-19,1.5074332210109689,1.0757454793372485,0.943708627674371
2023-01-20,1.52307764863034,1.0830998519718114,0.9447294197640412
2023-01-23,1.532993113115655,1.08148305583286,0.9426601695460484
2023-01-24,1.5326700811900167,1.0773634120583004,0.9443127786124226
2023-01-25,1.5348125078759907,1.0744376077627933,0.9442381566966942
2023-01-26,1.542822496919208,1.0801424408704603,0.9478988333530738
2023-01-27,1.54182714058958,1.0716693492769342,0.9450323448678931
2023-01-30,1.5260740027477642,1.0583744463141422,0.9418304213450263
2023-01-31,1.542921082776092,1.069061603405099,0.946538870667804
2023-02-01,1.554368729609274,1.0497473507530708,0.9443064419496423
2023-02-02,1.5612254759619417,1.0429349528462055,0.9421941239023501
2023-02-03,1.5429977916785431,1.0366717058887087,0.9381786765148343
2023-02-06,1.5319480347315433,1.0370640640647606,0.9356959294655909
2023-02-07,1.5419189441956693,1.0439840457542864,0.9380684418686699
2023-02-08,1.5325619968256925,1.0409512330483446,0.9380375097357844
2023-02-09,1.5234141754699566,1.0321982070490496,0.9340664911751626
2023-02-10,1.5249558721070828,1.0496577731351628,0.9391695697033967
2023-02-13,1.5361421146720353,1.0494595713155117,0.9402416948584478
2023-02-14,1.5364799804175728,1.059525005718726,0.941311114216549
2023-02-15,1.5360230803789887,1.0614002729524834,0.9393364237778975
2023-02-16,1.5250393884759046,1.0540199724363168,0.9374734232392304
2023-02-17,1.5221578091357812,1.0464137285648092,0.9359849145087824
2023-02-21,1.4981138673675354,1.045984362096891,0.9353803686844758
2023-02-22,1.4951882964536476,1.0346077619895968,0.9322574945043087
2023-02-23,1.5030291903729116,1.0416619191115686,0.932970036845669
2023-02-24,1.487661564473554,1.0359732547955876,0.9275660680735426
2023-02-27,1.4940110386279635,1.0380607950621288,0.9283479765396941
2023-02-28,1.4905773996587894,1.0359144837519643,0.925805688678485
2023-03-01,1.4933082039393417,1.0486857860523406,0.9286189914228348
2023-03-02,1.497460537129542,1.0478332165997826,0.9286108433319713
2023-03-03,1.516587621484054,1.0599232129645826,0.9333608837786892
2023-03-06,1.5104888071384999,1.0599396335199716,0.9327485879165222
2023-03-07,1.4898273195260228,1.0436983665479118,0.9273883377531823
2023-03-08,1.4916863875189221,1.0394148003347543,0.9241889972461761
2023-03-09,1.4698298463167327,1.0266351638499147,0.9214365182180925
2023-03-10,1.4567823752749327,1.0290161886939029,0.9251710876884823
2023-03-13,1.4513260588773804,1.0208133191917026,0.9248544363008115
2023-03-14,1.462573293994536,1.0148174871674716,0.9241391190730734
2023-03-15,1.44459837144407,0.9932784484174201,0.9200369147720425
2023-03-16,1.4593093237441115,1.0021029197392786,0.9212740541561307
2023-03-17,1.4448582579163485,0.990818411813668,0.9217857653656447
2023-03-20,1.4550453602754783,0.9933140056277806,0.9223135199906389
2023-03-21,1.4678075748981754,0.9979008583587851,0.9228859921489282
2023-03-22,1.454684994262772,0.9947335313033169,0.924327088227549
2023-03-23,1.4554972102408537,0.9906279362618794,0.923707852591252
2023-03-24,1.461358789357602,0.9985624590560299,0.9281347416529034
2023-03-27,1.465590243308667,1.0124468262301873,0.9302811195756931
2023-03-28,1.4683311988139265,1.011729992445305,0.9312232776184756
2023-03-29,1.4820174754461308,1.0145126619358715,0.9321187773312767
2023-03-30,1.490682934616016,1.0174849150925802,0.9337436624828186
2023-03-31,1.5041337956048402,1.0241988106529634,0.937332646017476
2023-04-03,1.5112802203887274,1.0401358470323947,0.942920784845219
2023-04-04,1.506318160239512,1.0397971819304788,0.9429083928659849
2023-04-05,1.5019983067213878,1.037309206640296,0.9434981091854585
2023-04-06,1.5045118004250093,1.0364030623541718,0.9428193207481149
2023-04-10,1.5070554480158522,1.0431901392530571,0.9452034193822596
2023-04-11,1.5134338334112853,1.0474326236177216,0.9465867646256446
2023-04-12,1.5105298187224139,1.0505815861979373,0.9471567896769166
2023-04-13,1.5219801230277843,1.0523239291607398,0.9483810690589706
2023-04-14,1.515623269811163,1.052772518745141,0.9476615839887046
2023-04-17,1.5201459830314932,1.052462834736612,0.9475493864718282
2023-04-18,1.521374903569991,1.0534403317087493,0.9478365034455775
2023-04-19,1.5173787541383257,1.044591541641976,0.9443876574183752
2023-04-20,1.512653627739439,1.0377240625077462,0.9433070744261288
2023-04-21,1.5108818034763272,1.0338250468876518,0.9404175073145875
2023-04-24,1.5140141739678699,1.038915728058046,0.9434570512794518
2023-04-25,1.495290613295423,1.0267352565922074,0.9410527811839123
2023-04-26,1.4881822598133014,1.0133009714541341,0.9361326885603579
2023-04-27,1.5034160961336478,1.0137826078155237,0.9336926688575596
2023-04-28,1.5137572591716237,1.0182686848253555,0.9350158411028671
2023-05-01,1.5076953600989778,1.010977879437135,0.930659993433175
2023-05-02,1.4920625288069689,0.9932427246171097,0.926355856029712
2023-05-03,1.4887523006581806,0.9885389233763185,0.9270765008130009
2023-05-04,1.483482312428575,0.9892458033244121,0.9272056801263517
2023-05-05,1.5036025041356924,1.0035055637473478,0.9313846382866687
2023-05-08,1.503209256437199,1.0083784903957518,0.9313907933715223
2023-05-09,1.4980959652736687,1.0083261671094943,0.9300735616274802
2023-05-10,1.5002472053991143,1.0068494344375318,0.9309589188967881
2023-05-11,1.4942998541762909,1.0059481579335696,0.9319868821911744
2023-05-12,1.489560766350535,0.9998901480679222,0.9282198744364245
2023-05-15,1.499345917599089,1.0020641214452262,0.9277246856003506
2023-05-16,1.4839779523232521,0.9926635088265592,0.9230017916168624
